date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,year,month,month_name,season
2024-01-12,17.4,5.6,10.1,0.0,0.0,2024,1,Jan,Winter
2024-01-13,18.1,5.8,10.3,0.0,0.0,2024,1,Jan,Winter
2024-01-14,18.0,4.8,9.7,0.0,0.0,2024,1,Jan,Winter
2024-01-15,16.0,4.9,9.0,0.0,0.0,2024,1,Jan,Winter
2024-01-16,17.5,3.8,8.9,0.0,0.0,2024,1,Jan,Winter
2024-01-17,17.8,4.0,9.9,0.0,0.0,2024,1,Jan,Winter
2024-01-18,17.5,6.0,11.0,0.0,0.0,2024,1,Jan,Winter
2024-01-19,16.8,6.2,10.2,0.0,0.0,2024,1,Jan,Winter
2024-01-20,16.0,5.1,9.6,0.0,0.0,2024,1,Jan,Winter
2024-01-21,16.0,5.2,9.0,0.0,0.0,2024,1,Jan,Winter
2024-01-22,16.9,5.0,9.2,0.0,0.0,2024,1,Jan,Winter
2024-01-23,17.3,4.8,10.4,0.0,0.0,2024,1,Jan,Winter
2024-01-24,18.1,6.3,11.3,0.0,0.0,2024,1,Jan,Winter
2024-01-25,17.5,5.6,10.2,0.0,0.0,2024,1,Jan,Winter
2024-01-26,18.5,6.0,11.4,0.0,0.0,2024,1,Jan,Winter
2024-01-27,20.5,6.9,12.5,0.0,0.0,2024,1,Jan,Winter
2024-01-28,20.2,6.9,13.8,0.0,0.0,2024,1,Jan,Winter
2024-01-29,21.3,9.4,14.5,0.0,0.0,2024,1,Jan,Winter
2024-01-30,20.5,10.0,13.8,0.0,0.0,2024,1,Jan,Winter
2024-01-31,20.1,9.9,14.0,9.0,9.0,2024,1,Jan,Winter
2024-02-01,21.2,12.2,15.4,30.0,30.0,2024,2,Feb,Winter
2024-02-02,19.3,8.5,13.0,0.0,0.0,2024,2,Feb,Winter
2024-02-03,20.6,8.2,14.1,0.0,0.0,2024,2,Feb,Winter
2024-02-04,20.7,12.9,16.0,7.1,7.1,2024,2,Feb,Winter
2024-02-05,19.8,10.3,15.1,2.1,2.1,2024,2,Feb,Winter
2024-02-06,18.6,7.4,12.2,0.0,0.0,2024,2,Feb,Winter
2024-02-07,18.4,7.9,12.5,0.0,0.0,2024,2,Feb,Winter
2024-02-08,19.0,8.1,13.1,0.0,0.0,2024,2,Feb,Winter
2024-02-09,20.5,8.1,13.3,0.0,0.0,2024,2,Feb,Winter
2024-02-10,19.7,7.2,13.1,0.0,0.0,2024,2,Feb,Winter
2024-02-11,21.5,8.1,14.1,0.0,0.0,2024,2,Feb,Winter
2024-02-12,21.5,7.7,14.3,0.0,0.0,2024,2,Feb,Winter
2024-02-13,21.1,8.4,14.9,0.0,0.0,2024,2,Feb,Winter
2024-02-14,22.6,9.6,15.8,0.0,0.0,2024,2,Feb,Winter
2024-02-15,23.6,9.7,15.8,0.0,0.0,2024,2,Feb,Winter
2024-02-16,24.5,8.6,15.7,0.0,0.0,2024,2,Feb,Winter
2024-02-17,24.5,9.6,16.2,0.0,0.0,2024,2,Feb,Winter
2024-02-18,27.1,9.9,18.6,0.0,0.0,2024,2,Feb,Winter
2024-02-19,26.8,14.7,20.3,0.0,0.0,2024,2,Feb,Winter
2024-02-20,27.3,15.2,20.2,0.2,0.2,2024,2,Feb,Winter
2024-02-21,25.9,12.1,18.5,0.0,0.0,2024,2,Feb,Winter
2024-02-22,24.0,10.9,17.4,0.0,0.0,2024,2,Feb,Winter
2024-02-23,22.8,8.5,15.6,0.0,0.0,2024,2,Feb,Winter
2024-02-24,23.4,9.3,16.2,0.0,0.0,2024,2,Feb,Winter
2024-02-25,25.0,10.4,17.3,0.0,0.0,2024,2,Feb,Winter
2024-02-26,24.6,11.1,17.6,0.0,0.0,2024,2,Feb,Winter
2024-02-27,24.5,14.1,18.0,0.9,0.9,2024,2,Feb,Winter
2024-02-28,24.0,11.4,17.3,0.0,0.0,2024,2,Feb,Winter
2024-02-29,26.2,12.0,18.4,0.0,0.0,2024,2,Feb,Winter
2024-03-01,26.5,13.9,20.0,1.7,1.7,2024,3,Mar,Spring/Pre-monsoon
2024-03-02,24.6,17.2,19.8,6.5,6.5,2024,3,Mar,Spring/Pre-monsoon
2024-03-03,22.7,13.4,17.6,10.4,10.4,2024,3,Mar,Spring/Pre-monsoon
2024-03-04,21.6,11.1,15.8,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-05,20.9,8.9,14.7,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-06,21.0,9.1,15.1,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-07,24.2,10.1,17.1,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-08,25.4,11.3,17.9,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-09,25.2,11.8,17.9,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-10,26.5,11.9,19.2,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-11,29.5,14.8,22.3,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-12,29.0,13.9,21.9,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-13,29.4,13.9,21.4,0.2,0.2,2024,3,Mar,Spring/Pre-monsoon
2024-03-14,29.2,14.1,21.6,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-15,27.1,14.3,20.3,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-16,27.5,12.6,19.7,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-17,28.8,11.8,20.5,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-18,28.5,12.9,20.6,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-19,29.8,13.6,21.5,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-20,32.0,14.1,23.2,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-21,29.1,16.9,22.7,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-22,32.4,17.8,24.8,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-23,33.8,18.0,25.7,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-24,31.0,18.5,24.4,0.1,0.1,2024,3,Mar,Spring/Pre-monsoon
2024-03-25,32.8,16.6,25.0,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-26,33.5,18.5,26.0,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-27,36.4,21.5,28.4,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-28,37.0,21.9,29.0,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-29,36.5,20.9,28.2,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-30,35.2,22.8,28.4,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-03-31,34.3,20.0,27.4,0.0,0.0,2024,3,Mar,Spring/Pre-monsoon
2024-04-01,31.3,18.7,24.9,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-02,32.9,17.0,25.3,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-03,35.8,21.8,28.3,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-04,36.4,20.5,29.2,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-05,35.6,21.2,28.2,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-06,35.0,19.6,27.3,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-07,35.4,17.5,26.9,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-08,36.8,19.0,28.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-09,37.8,19.9,29.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-10,38.5,19.8,28.9,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-11,38.0,22.1,30.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-12,38.8,21.8,30.5,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-13,38.5,25.3,30.8,1.2,1.2,2024,4,Apr,Spring/Pre-monsoon
2024-04-14,33.8,22.8,27.5,0.5,0.5,2024,4,Apr,Spring/Pre-monsoon
2024-04-15,36.3,22.2,28.8,1.3,1.3,2024,4,Apr,Spring/Pre-monsoon
2024-04-16,35.7,23.5,29.8,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-17,35.3,22.2,29.3,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-18,37.8,23.6,30.9,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-19,38.3,24.6,31.7,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-20,36.7,22.3,30.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-21,36.6,23.6,30.1,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-22,37.0,24.5,31.1,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-23,38.0,22.6,30.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-24,36.8,21.0,29.8,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-25,38.2,21.5,30.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-26,39.2,23.4,32.2,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-27,37.8,26.0,32.0,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-28,37.5,22.7,30.6,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-29,38.0,23.6,30.8,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-04-30,36.2,23.2,29.7,0.0,0.0,2024,4,Apr,Spring/Pre-monsoon
2024-05-01,32.7,20.5,26.9,0.0,0.0,2024,5,May,Summer
2024-05-02,35.0,19.3,27.6,0.0,0.0,2024,5,May,Summer
2024-05-03,38.0,20.7,30.2,0.0,0.0,2024,5,May,Summer
2024-05-04,40.5,26.5,33.0,0.0,0.0,2024,5,May,Summer
2024-05-05,40.9,25.0,33.3,0.0,0.0,2024,5,May,Summer
2024-05-06,40.6,26.0,33.8,0.0,0.0,2024,5,May,Summer
2024-05-07,41.4,26.1,34.0,0.0,0.0,2024,5,May,Summer
2024-05-08,39.7,27.0,32.7,0.0,0.0,2024,5,May,Summer
2024-05-09,39.6,26.2,32.5,0.0,0.0,2024,5,May,Summer
2024-05-10,39.5,26.0,32.1,1.1,1.1,2024,5,May,Summer
2024-05-11,38.8,26.0,31.9,0.1,0.1,2024,5,May,Summer
2024-05-12,37.8,27.5,32.3,0.1,0.1,2024,5,May,Summer
2024-05-13,40.3,27.2,33.0,0.0,0.0,2024,5,May,Summer
2024-05-14,40.7,24.5,32.8,0.0,0.0,2024,5,May,Summer
2024-05-15,42.2,25.4,34.2,0.0,0.0,2024,5,May,Summer
2024-05-16,42.7,26.5,34.5,0.0,0.0,2024,5,May,Summer
2024-05-17,44.0,28.0,36.3,0.0,0.0,2024,5,May,Summer
2024-05-18,44.0,27.0,37.0,0.0,0.0,2024,5,May,Summer
2024-05-19,44.8,27.7,36.7,0.0,0.0,2024,5,May,Summer
2024-05-20,43.6,29.1,36.4,0.0,0.0,2024,5,May,Summer
2024-05-21,42.6,29.1,35.2,0.0,0.0,2024,5,May,Summer
2024-05-22,41.1,29.8,35.2,0.3,0.3,2024,5,May,Summer
2024-05-23,41.0,30.5,35.7,0.0,0.0,2024,5,May,Summer
2024-05-24,40.8,30.4,35.6,0.0,0.0,2024,5,May,Summer
2024-05-25,44.3,30.5,37.4,0.0,0.0,2024,5,May,Summer
2024-05-26,46.0,29.5,38.1,0.0,0.0,2024,5,May,Summer
2024-05-27,45.7,30.1,38.2,0.0,0.0,2024,5,May,Summer
2024-05-28,45.8,28.9,37.3,0.0,0.0,2024,5,May,Summer
2024-05-29,45.7,31.1,38.6,0.0,0.0,2024,5,May,Summer
2024-05-30,45.8,33.0,39.2,0.0,0.0,2024,5,May,Summer
2024-05-31,45.8,28.5,37.6,0.0,0.0,2024,5,May,Summer
2024-06-01,44.0,31.3,37.4,0.0,0.0,2024,6,Jun,Monsoon
2024-06-02,41.4,30.5,36.4,0.0,0.0,2024,6,Jun,Monsoon
2024-06-03,44.4,29.5,36.9,0.0,0.0,2024,6,Jun,Monsoon
2024-06-04,43.1,30.9,36.9,0.0,0.0,2024,6,Jun,Monsoon
2024-06-05,41.7,30.1,36.6,0.0,0.0,2024,6,Jun,Monsoon
2024-06-06,40.8,28.1,35.0,0.0,0.0,2024,6,Jun,Monsoon
2024-06-07,42.2,28.9,35.2,0.0,0.0,2024,6,Jun,Monsoon
2024-06-08,40.2,28.3,34.7,0.0,0.0,2024,6,Jun,Monsoon
2024-06-09,42.2,28.3,35.1,0.0,0.0,2024,6,Jun,Monsoon
2024-06-10,43.0,27.9,36.0,0.0,0.0,2024,6,Jun,Monsoon
2024-06-11,43.2,28.9,36.3,0.0,0.0,2024,6,Jun,Monsoon
2024-06-12,44.1,28.8,36.9,0.0,0.0,2024,6,Jun,Monsoon
2024-06-13,44.8,29.6,37.6,0.0,0.0,2024,6,Jun,Monsoon
2024-06-14,43.3,32.8,37.5,0.0,0.0,2024,6,Jun,Monsoon
2024-06-15,43.3,32.2,37.7,0.0,0.0,2024,6,Jun,Monsoon
2024-06-16,44.0,32.8,38.4,0.0,0.0,2024,6,Jun,Monsoon
2024-06-17,44.0,33.7,38.9,0.0,0.0,2024,6,Jun,Monsoon
2024-06-18,44.2,34.5,38.9,0.0,0.0,2024,6,Jun,Monsoon
2024-06-19,41.3,33.7,37.0,0.8,0.8,2024,6,Jun,Monsoon
2024-06-20,39.2,25.5,34.0,4.9,4.9,2024,6,Jun,Monsoon
2024-06-21,38.2,25.4,32.5,2.1,2.1,2024,6,Jun,Monsoon
2024-06-22,38.5,29.9,33.7,0.0,0.0,2024,6,Jun,Monsoon
2024-06-23,39.5,30.1,34.5,0.3,0.3,2024,6,Jun,Monsoon
2024-06-24,39.5,31.0,34.1,1.7,1.7,2024,6,Jun,Monsoon
2024-06-25,36.6,29.8,32.9,4.0,4.0,2024,6,Jun,Monsoon
2024-06-26,34.3,26.8,31.0,23.3,23.3,2024,6,Jun,Monsoon
2024-06-27,30.4,25.4,28.3,11.5,11.5,2024,6,Jun,Monsoon
2024-06-28,30.5,25.6,27.8,20.9,20.9,2024,6,Jun,Monsoon
2024-06-29,32.9,26.5,29.3,18.9,18.9,2024,6,Jun,Monsoon
2024-06-30,34.8,26.8,30.7,11.9,11.9,2024,6,Jun,Monsoon
2024-07-01,34.1,25.9,30.1,11.5,11.5,2024,7,Jul,Monsoon
2024-07-02,33.6,26.4,29.3,14.1,14.1,2024,7,Jul,Monsoon
2024-07-03,32.9,26.0,29.3,2.5,2.5,2024,7,Jul,Monsoon
2024-07-04,31.6,25.5,28.0,7.3,7.3,2024,7,Jul,Monsoon
2024-07-05,30.4,26.2,27.8,0.7,0.7,2024,7,Jul,Monsoon
2024-07-06,33.0,26.0,28.6,1.0,1.0,2024,7,Jul,Monsoon
2024-07-07,33.5,25.5,28.6,0.1,0.1,2024,7,Jul,Monsoon
2024-07-08,33.2,25.2,28.9,0.0,0.0,2024,7,Jul,Monsoon
2024-07-09,32.4,26.1,29.5,4.9,4.9,2024,7,Jul,Monsoon
2024-07-10,34.1,26.5,30.4,11.3,11.3,2024,7,Jul,Monsoon
2024-07-11,36.3,26.8,31.2,3.9,3.9,2024,7,Jul,Monsoon
2024-07-12,35.2,27.0,30.3,0.5,0.5,2024,7,Jul,Monsoon
2024-07-13,34.2,25.1,29.9,12.4,12.4,2024,7,Jul,Monsoon
2024-07-14,34.8,27.0,31.1,0.3,0.3,2024,7,Jul,Monsoon
2024-07-15,33.2,25.5,30.2,3.0,3.0,2024,7,Jul,Monsoon
2024-07-16,34.2,25.6,30.7,17.0,17.0,2024,7,Jul,Monsoon
2024-07-17,34.7,28.1,31.2,0.2,0.2,2024,7,Jul,Monsoon
2024-07-18,34.7,27.6,31.2,2.0,2.0,2024,7,Jul,Monsoon
2024-07-19,34.4,27.2,30.5,0.9,0.9,2024,7,Jul,Monsoon
2024-07-20,35.0,27.0,31.0,0.2,0.2,2024,7,Jul,Monsoon
2024-07-21,34.8,27.2,31.1,1.9,1.9,2024,7,Jul,Monsoon
2024-07-22,34.6,27.8,30.9,5.0,5.0,2024,7,Jul,Monsoon
2024-07-23,34.8,27.0,30.4,4.3,4.3,2024,7,Jul,Monsoon
2024-07-24,33.7,26.4,29.5,6.9,6.9,2024,7,Jul,Monsoon
2024-07-25,34.7,27.2,30.8,0.6,0.6,2024,7,Jul,Monsoon
2024-07-26,33.0,27.4,29.9,10.2,10.2,2024,7,Jul,Monsoon
2024-07-27,34.0,28.0,30.5,4.5,4.5,2024,7,Jul,Monsoon
2024-07-28,35.1,28.6,31.4,6.0,6.0,2024,7,Jul,Monsoon
2024-07-29,35.7,28.3,31.8,0.3,0.3,2024,7,Jul,Monsoon
2024-07-30,36.4,29.0,32.8,0.1,0.1,2024,7,Jul,Monsoon
2024-07-31,37.0,26.5,31.0,116.0,116.0,2024,7,Jul,Monsoon
2024-08-01,31.2,25.5,28.2,34.7,34.7,2024,8,Aug,Monsoon
2024-08-02,32.2,25.5,28.4,3.0,3.0,2024,8,Aug,Monsoon
2024-08-03,32.4,26.0,28.9,1.9,1.9,2024,8,Aug,Monsoon
2024-08-04,33.5,26.9,29.7,0.1,0.1,2024,8,Aug,Monsoon
2024-08-05,32.6,26.4,29.0,1.2,1.2,2024,8,Aug,Monsoon
2024-08-06,31.8,26.4,29.0,0.1,0.1,2024,8,Aug,Monsoon
2024-08-07,30.0,25.5,27.3,16.4,16.4,2024,8,Aug,Monsoon
2024-08-08,31.5,25.5,27.6,10.8,10.8,2024,8,Aug,Monsoon
2024-08-09,31.8,25.2,27.8,30.8,30.8,2024,8,Aug,Monsoon
2024-08-10,31.2,24.9,27.6,16.7,16.7,2024,8,Aug,Monsoon
2024-08-11,30.9,25.5,27.3,11.4,11.4,2024,8,Aug,Monsoon
2024-08-12,30.0,25.5,26.7,10.9,10.9,2024,8,Aug,Monsoon
2024-08-13,30.8,25.2,27.3,9.1,9.1,2024,8,Aug,Monsoon
2024-08-14,30.6,25.9,28.0,7.8,7.8,2024,8,Aug,Monsoon
2024-08-15,32.2,25.9,28.4,10.9,10.9,2024,8,Aug,Monsoon
2024-08-16,32.3,25.5,27.8,15.0,15.0,2024,8,Aug,Monsoon
2024-08-17,31.9,25.7,28.5,7.7,7.7,2024,8,Aug,Monsoon
2024-08-18,32.7,26.2,29.1,2.3,2.3,2024,8,Aug,Monsoon
2024-08-19,32.7,26.1,29.0,1.6,1.6,2024,8,Aug,Monsoon
2024-08-20,31.6,26.4,28.2,4.3,4.3,2024,8,Aug,Monsoon
2024-08-21,32.0,25.0,28.4,5.4,5.4,2024,8,Aug,Monsoon
2024-08-22,32.8,24.7,28.2,7.0,7.0,2024,8,Aug,Monsoon
2024-08-23,30.7,24.9,27.4,0.9,0.9,2024,8,Aug,Monsoon
2024-08-24,31.5,25.3,28.3,8.8,8.8,2024,8,Aug,Monsoon
2024-08-25,32.2,24.9,28.8,15.2,15.2,2024,8,Aug,Monsoon
2024-08-26,31.5,26.0,28.2,3.8,3.8,2024,8,Aug,Monsoon
2024-08-27,31.1,24.3,27.2,11.1,11.1,2024,8,Aug,Monsoon
2024-08-28,30.2,24.2,26.8,7.9,7.9,2024,8,Aug,Monsoon
2024-08-29,30.9,24.4,26.9,19.5,19.5,2024,8,Aug,Monsoon
2024-08-30,31.2,25.0,27.5,7.5,7.5,2024,8,Aug,Monsoon
2024-08-31,33.3,25.6,29.2,0.0,0.0,2024,8,Aug,Monsoon
2024-09-01,33.5,25.9,29.6,0.1,0.1,2024,9,Sep,Monsoon
2024-09-02,31.5,25.1,28.0,11.7,11.7,2024,9,Sep,Monsoon
2024-09-03,31.5,25.4,27.4,17.8,17.8,2024,9,Sep,Monsoon
2024-09-04,30.8,24.4,27.2,0.9,0.9,2024,9,Sep,Monsoon
2024-09-05,31.5,24.8,27.5,2.9,2.9,2024,9,Sep,Monsoon
2024-09-06,30.5,24.2,26.5,14.7,14.7,2024,9,Sep,Monsoon
2024-09-07,30.4,24.1,26.8,23.6,23.6,2024,9,Sep,Monsoon
2024-09-08,31.3,24.4,27.6,14.1,14.1,2024,9,Sep,Monsoon
2024-09-09,32.7,25.1,28.4,3.4,3.4,2024,9,Sep,Monsoon
2024-09-10,30.6,24.9,27.2,11.8,11.8,2024,9,Sep,Monsoon
2024-09-11,31.6,25.0,27.5,26.7,26.7,2024,9,Sep,Monsoon
2024-09-12,27.2,23.9,25.4,100.8,100.8,2024,9,Sep,Monsoon
2024-09-13,30.0,23.3,25.4,54.7,54.7,2024,9,Sep,Monsoon
2024-09-14,29.9,22.5,26.0,4.7,4.7,2024,9,Sep,Monsoon
2024-09-15,31.2,22.5,26.4,0.1,0.1,2024,9,Sep,Monsoon
2024-09-16,32.1,23.7,27.2,0.0,0.0,2024,9,Sep,Monsoon
2024-09-17,31.5,23.9,27.6,0.0,0.0,2024,9,Sep,Monsoon
2024-09-18,27.7,22.8,24.9,62.7,62.7,2024,9,Sep,Monsoon
2024-09-19,29.8,22.8,26.2,3.7,3.7,2024,9,Sep,Monsoon
2024-09-20,31.0,24.0,27.2,0.0,0.0,2024,9,Sep,Monsoon
2024-09-21,31.6,24.8,27.9,0.2,0.2,2024,9,Sep,Monsoon
2024-09-22,33.0,25.3,29.0,0.0,0.0,2024,9,Sep,Monsoon
2024-09-23,33.3,25.0,28.9,0.0,0.0,2024,9,Sep,Monsoon
2024-09-24,33.5,25.2,29.3,0.0,0.0,2024,9,Sep,Monsoon
2024-09-25,33.0,26.4,29.0,0.4,0.4,2024,9,Sep,Monsoon
2024-09-26,31.4,25.2,27.9,0.4,0.4,2024,9,Sep,Monsoon
2024-09-27,30.9,24.8,27.3,0.8,0.8,2024,9,Sep,Monsoon
2024-09-28,30.5,23.0,26.3,0.0,0.0,2024,9,Sep,Monsoon
2024-09-29,30.6,22.6,26.4,0.3,0.3,2024,9,Sep,Monsoon
2024-09-30,32.7,23.5,27.7,0.0,0.0,2024,9,Sep,Monsoon
2024-10-01,33.2,24.0,28.3,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-02,34.6,24.6,28.9,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-03,33.9,24.5,28.6,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-04,33.5,23.8,28.3,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-05,33.5,24.2,28.4,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-06,33.5,23.7,27.8,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-07,32.3,21.9,26.7,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-08,32.5,22.2,27.0,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-09,32.2,20.5,26.5,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-10,32.3,21.0,26.1,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-11,31.6,19.0,25.0,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-12,32.0,19.1,25.3,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-13,32.0,19.7,26.0,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-14,31.8,20.5,25.7,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-15,31.9,19.4,25.2,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-16,32.3,19.6,25.7,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-17,32.8,20.6,26.3,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-18,33.3,20.1,26.1,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-19,33.7,21.0,26.8,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-20,33.0,20.2,26.5,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-21,32.3,20.0,25.6,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-22,31.5,20.0,25.6,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-23,32.1,20.0,26.1,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-24,32.6,20.2,25.5,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-25,32.0,19.0,25.0,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-26,31.5,19.0,24.6,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-27,31.0,20.4,25.2,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-28,31.4,21.0,25.7,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-29,32.8,20.6,26.4,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-30,34.3,21.3,27.0,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-10-31,32.8,20.8,26.1,0.0,0.0,2024,10,Oct,Post-monsoon/Autumn
2024-11-01,32.0,19.3,24.9,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-02,31.7,17.7,24.4,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-03,31.3,18.2,24.4,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-04,30.4,17.5,23.7,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-05,29.4,18.1,23.4,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-06,30.2,18.0,23.9,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-07,30.1,19.0,24.2,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-08,30.2,19.0,24.6,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-09,30.5,19.6,24.5,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-10,30.1,19.3,24.3,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-11,29.8,18.5,23.9,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-12,31.1,19.0,24.9,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-13,30.0,18.8,24.1,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-14,30.0,19.0,24.1,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-15,29.0,18.6,23.7,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-16,28.8,17.5,23.3,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-17,28.5,18.0,22.9,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-18,26.4,15.9,20.8,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-19,25.9,14.2,20.1,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-20,25.9,13.6,19.8,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-21,25.8,13.6,19.7,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-22,26.2,13.9,20.3,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-23,27.5,14.1,20.9,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
2024-11-24,27.6,15.6,21.4,0.0,0.0,2024,11,Nov,Post-monsoon/Autumn
